Country,Crop,Year,Area_harvested_ha,Production_tonnes,Yield_kg_per_ha
South Sudan,Sesame seed,2023,605046.0,177596.58,293.5
South Sudan,"Other oil seeds, n.e.c.",2020,50000.0,52058.18,1041.2
South Sudan,"Other oil seeds, n.e.c.",2021,50000.0,51634.44,1032.7
South Sudan,"Other oil seeds, n.e.c.",2022,48719.0,51116.43,1049.2
South Sudan,"Other oil seeds, n.e.c.",2023,48016.0,51172.24,1065.7
South Sudan,Yams,2020,21468.0,53183.56,2477.3
South Sudan,Yams,2021,21606.0,53491.87,2475.8
South Sudan,Yams,2022,21642.0,53581.96,2475.8
South Sudan,Yams,2023,21572.0,53419.13,2476.3
South Sudan,Oil of sesame seed,2020,,21100.0,
South Sudan,Oil of sesame seed,2021,,21000.0,
South Sudan,Oil of sesame seed,2022,,26105.3,
South Sudan,"Other tropical fruits, n.e.c.",2020,11615.0,47154.5,4059.9
South Sudan,"Other tropical fruits, n.e.c.",2021,11683.0,47227.0,4042.3
South Sudan,"Other tropical fruits, n.e.c.",2022,11714.0,46991.03,4011.4
South Sudan,"Other tropical fruits, n.e.c.",2023,11671.0,47124.18,4037.8
South Sudan,Cantaloupes and other melons,2020,2422.0,54513.36,22511.6
South Sudan,Cantaloupes and other melons,2021,2436.0,54788.77,22492.4
South Sudan,Cantaloupes and other melons,2022,2440.0,54866.56,22486.1
South Sudan,Cantaloupes and other melons,2023,2432.0,54722.9,22496.7
South Sudan,"Jute, raw or retted",2020,1500.0,3535.75,2357.2
South Sudan,"Jute, raw or retted",2021,1600.0,3797.92,2373.7
South Sudan,"Jute, raw or retted",2022,1632.0,3862.6,2366.7
South Sudan,"Jute, raw or retted",2023,1613.0,3805.15,2359.7
South Sudan,Melonseed,2020,36643.0,23625.81,644.7
South Sudan,Melonseed,2021,36562.0,23761.48,649.9
South Sudan,Melonseed,2022,36777.0,23806.75,647.3
South Sudan,Melonseed,2023,36988.0,23731.34,641.6
Sudan,Bananas,2020,47000.0,923938.28,19658.3
Sudan,Bananas,2021,48024.0,934140.32,19451.4
Sudan,Bananas,2022,53312.0,947030.51,17763.8
Sudan,Bananas,2023,52487.0,946733.81,18037.6
Sudan,"Beans, dry",2020,3568.0,12592.75,3529.0
Sudan,"Beans, dry",2021,3568.0,12651.17,3545.4
Sudan,"Beans, dry",2022,3578.0,12681.1,3544.0
Sudan,"Beans, dry",2023,3588.0,12641.67,3523.6
Sudan,"Broad beans and horse beans, dry",2020,35706.0,173114.55,4848.4
Sudan,"Broad beans and horse beans, dry",2021,34094.0,176725.05,5183.4
Sudan,"Broad beans and horse beans, dry",2022,28724.0,172994.01,6022.7
Sudan,"Broad beans and horse beans, dry",2023,28638.0,179674.37,6274.1
Sudan,Cabbages,2020,395.0,2960.96,7486.6
Sudan,Cabbages,2021,397.0,2979.85,7503.6
Sudan,Cabbages,2022,398.0,2947.26,7398.8
Sudan,Cabbages,2023,400.0,2962.69,7415.3
Sudan,Carrots and turnips,2020,8109.0,46280.91,5707.0
Sudan,Carrots and turnips,2021,8069.0,45779.54,5673.3
Sudan,Carrots and turnips,2022,8099.0,45974.39,5676.3
Sudan,Carrots and turnips,2023,8093.0,46011.62,5685.6
Sudan,"Cattle fat, unrendered",2020,,7011.89,
Sudan,"Cattle fat, unrendered",2021,,6784.66,
Sudan,"Cattle fat, unrendered",2022,,6571.49,
Sudan,"Cattle fat, unrendered",2023,,6680.5,
Sudan,Cauliflowers and broccoli,2020,36.0,766.41,21297.4
Sudan,Cauliflowers and broccoli,2021,36.0,765.87,21305.9
Sudan,Cauliflowers and broccoli,2022,36.0,762.41,21425.6
Sudan,Cauliflowers and broccoli,2023,36.0,758.94,21176.6
Sudan,"Chick peas, dry",2020,20851.0,84395.34,4047.5
Sudan,"Chick peas, dry",2021,22480.0,97172.28,4322.6
Sudan,"Chick peas, dry",2022,23857.0,96563.74,4047.5
Sudan,"Chick peas, dry",2023,24348.0,98548.7,4047.5
Sudan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,3141.0,10479.08,3336.1
Sudan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2021,3152.0,10527.71,3340.2
Sudan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2022,3127.0,10553.43,3374.5
Sudan,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2023,3140.0,10520.08,3350.2
Sudan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,5083.0,37035.37,7285.8
Sudan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,5054.0,36580.5,7238.5
Sudan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,5079.0,37107.33,7306.7
Sudan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,5072.0,36907.73,7277.1
Sudan,"Cotton lint, ginned",2020,,120006.42,
Sudan,"Cotton lint, ginned",2021,,130000.0,
Sudan,"Cotton lint, ginned",2022,,131000.0,
Sudan,Cotton seed,2020,,112000.0,
Sudan,Cotton seed,2021,,114000.0,
Sudan,Cotton seed,2022,,120000.0,
Sudan,Cucumbers and gherkins,2020,19816.0,226689.05,11439.9
Sudan,Cucumbers and gherkins,2021,19998.0,230196.73,11511.0
Sudan,Cucumbers and gherkins,2022,19677.0,231640.43,11772.0
Sudan,Cucumbers and gherkins,2023,19830.0,229508.74,11573.6
Sudan,Dates,2020,37000.0,465323.24,12576.3
Sudan,Dates,2021,37263.0,460096.59,12347.4
Sudan,Dates,2022,37056.0,442722.4,11947.5
Sudan,Dates,2023,37029.0,442674.03,11954.8
Sudan,"Edible offal of cattle, fresh, chilled or frozen",2020,,64665.18,
Sudan,"Edible offal of cattle, fresh, chilled or frozen",2021,,62569.64,
Sudan,"Edible offal of cattle, fresh, chilled or frozen",2022,,60603.75,
Sudan,"Edible offal of cattle, fresh, chilled or frozen",2023,,61609.09,
Sudan,"Edible offal of goat, fresh, chilled or frozen",2020,,24201.68,
Sudan,"Edible offal of goat, fresh, chilled or frozen",2021,,23300.83,
Sudan,"Edible offal of goat, fresh, chilled or frozen",2022,,22483.62,
Sudan,"Edible offal of goat, fresh, chilled or frozen",2023,,22495.29,
Sudan,"Edible offal of sheep, fresh, chilled or frozen",2020,,58520.83,
Sudan,"Edible offal of sheep, fresh, chilled or frozen",2021,,58214.91,
Sudan,"Edible offal of sheep, fresh, chilled or frozen",2022,,58045.63,
Sudan,"Edible offal of sheep, fresh, chilled or frozen",2023,,58577.83,
Sudan,"Edible offals of camels and other camelids, fresh, chilled or frozen",2020,,16660.78,
Sudan,"Edible offals of camels and other camelids, fresh, chilled or frozen",2021,,16374.77,
Sudan,"Edible offals of camels and other camelids, fresh, chilled or frozen",2022,,15923.99,
Sudan,"Edible offals of camels and other camelids, fresh, chilled or frozen",2023,,16195.52,
Sudan,Eggplants (aubergines),2020,11829.0,88429.11,7475.5
Sudan,Eggplants (aubergines),2021,11417.0,88223.48,7727.4
Sudan,Eggplants (aubergines),2022,11774.0,88581.75,7523.8
Sudan,Eggplants (aubergines),2023,11673.0,88411.45,7573.8
Sudan,Fat of camels,2020,,3920.18,
Sudan,Fat of camels,2021,,3852.89,
Sudan,Fat of camels,2022,,3746.82,
Sudan,Fat of camels,2023,,3810.71,
Sudan,"Goat fat, unrendered",2020,,3630.25,
Sudan,"Goat fat, unrendered",2021,,3495.12,
Sudan,"Goat fat, unrendered",2022,,3372.54,
Sudan,"Goat fat, unrendered",2023,,3374.29,
Sudan,Green garlic,2020,3394.0,26788.46,7892.5
Sudan,Green garlic,2021,3578.0,29681.94,8295.7
Sudan,Green garlic,2022,3343.0,28416.03,8500.4
Sudan,Green garlic,2023,3197.0,28295.48,8849.5
Sudan,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2020,,4800.0,
Sudan,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2021,,5500.0,
Sudan,"Green tea (not fermented), black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg",2022,,5052.27,
Sudan,Groundnut oil,2020,,270000.0,
Sudan,Groundnut oil,2021,,270000.0,
Sudan,Groundnut oil,2022,,254000.0,
Sudan,"Groundnuts, excluding shelled",2020,3197181.0,2773087.38,867.4
Sudan,"Groundnuts, excluding shelled",2021,3936000.0,2355000.0,598.3
Sudan,"Groundnuts, excluding shelled",2022,3073000.0,2642000.0,859.7
Sudan,"Groundnuts, excluding shelled",2023,3014000.0,1386000.0,459.9
Sudan,"Hen eggs in shell, fresh",2020,,75384.62,124.0
Sudan,"Hen eggs in shell, fresh",2021,,70128.21,118.0
Sudan,"Hen eggs in shell, fresh",2022,,71837.61,123.0
Sudan,"Hen eggs in shell, fresh",2023,,72450.14,124.0
Sudan,Lemons and limes,2020,32000.0,340661.47,10645.7
Sudan,Lemons and limes,2021,32550.0,357457.91,10981.7
Sudan,Lemons and limes,2022,32761.0,375988.8,11476.8
Sudan,Lemons and limes,2023,32247.0,396777.92,12304.1
Sudan,Maize (corn),2020,19355.0,13586.96,702.0
Sudan,Maize (corn),2021,25205.0,23471.8,931.2
Sudan,Maize (corn),2022,23869.0,24124.14,1010.7
Sudan,Maize (corn),2023,23267.0,23273.24,1000.3
Sudan,"Meat of camels, fresh or chilled",2020,,147006.9,
Sudan,"Meat of camels, fresh or chilled",2021,,144483.22,
Sudan,"Meat of camels, fresh or chilled",2022,,140505.76,
Sudan,"Meat of camels, fresh or chilled",2023,,142901.67,
Sudan,"Meat of cattle with the bone, fresh or chilled",2020,,389549.26,
Sudan,"Meat of cattle with the bone, fresh or chilled",2021,,376925.52,
Sudan,"Meat of cattle with the bone, fresh or chilled",2022,,365082.8,
Sudan,"Meat of cattle with the bone, fresh or chilled",2023,,371139.09,
Sudan,"Meat of chickens, fresh or chilled",2020,,80357.14,
Sudan,"Meat of chickens, fresh or chilled",2021,,79816.14,
Sudan,"Meat of chickens, fresh or chilled",2022,,85603.96,
Sudan,"Meat of chickens, fresh or chilled",2023,,90561.35,
Sudan,"Meat of goat, fresh or chilled",2020,,121008.4,
Sudan,"Meat of goat, fresh or chilled",2021,,116504.17,
Sudan,"Meat of goat, fresh or chilled",2022,,112418.11,
Sudan,"Meat of goat, fresh or chilled",2023,,112476.43,
Sudan,"Meat of sheep, fresh or chilled",2020,,266003.79,
Sudan,"Meat of sheep, fresh or chilled",2021,,264613.22,
Sudan,"Meat of sheep, fresh or chilled",2022,,263843.76,
Sudan,"Meat of sheep, fresh or chilled",2023,,266262.88,
Sudan,Natural honey,2020,,744.51,
Sudan,Natural honey,2021,,744.29,
Sudan,Natural honey,2022,,744.42,
Sudan,Natural honey,2023,,744.56,
Sudan,"Onions and shallots, dry (excluding dehydrated)",2020,89528.0,1619050.04,18084.2
Sudan,"Onions and shallots, dry (excluding dehydrated)",2021,89554.0,1625488.06,18150.8
Sudan,"Onions and shallots, dry (excluding dehydrated)",2022,90170.0,1637646.74,18161.7
Sudan,"Onions and shallots, dry (excluding dehydrated)",2023,89751.0,1627394.95,18132.3
Sudan,Oranges,2020,20520.0,173011.65,8431.4
Sudan,Oranges,2021,21818.0,176380.61,8084.0
Sudan,Oranges,2022,23812.0,179068.2,7520.0
Sudan,Oranges,2023,24007.0,182007.68,7581.5
Sudan,"Other beans, green",2020,63.0,372.56,5945.1
Sudan,"Other beans, green",2021,63.0,372.97,5928.6
Sudan,"Other beans, green",2022,63.0,370.82,5880.0
Sudan,"Other beans, green",2023,63.0,372.12,5917.8
Sudan,"Other fruits, n.e.c.",2020,51639.0,316954.76,6137.9
Sudan,"Other fruits, n.e.c.",2021,51766.0,318780.2,6158.1
Sudan,"Other fruits, n.e.c.",2022,51862.0,319618.88,6162.8
Sudan,"Other fruits, n.e.c.",2023,51756.0,318451.28,6153.0
Sudan,Other pulses n.e.c.,2020,104954.0,92791.62,884.1
Sudan,Other pulses n.e.c.,2021,103387.0,92546.61,895.1
Sudan,Other pulses n.e.c.,2022,103698.0,93169.67,898.5
Sudan,Other pulses n.e.c.,2023,104006.0,93792.72,901.8
Sudan,"Other vegetables, fresh n.e.c.",2020,46477.0,309185.57,6652.4
Sudan,"Other vegetables, fresh n.e.c.",2021,46635.0,311082.44,6670.5
Sudan,"Other vegetables, fresh n.e.c.",2022,46377.0,311686.89,6720.8
Sudan,"Other vegetables, fresh n.e.c.",2023,46496.0,310651.63,6681.2
Sudan,Pomelos and grapefruits,2020,22000.0,267502.19,12159.2
Sudan,Pomelos and grapefruits,2021,23094.0,277945.32,12035.6
Sudan,Pomelos and grapefruits,2022,26967.0,286153.79,10611.3
Sudan,Pomelos and grapefruits,2023,28053.0,299068.63,10660.9
Sudan,Potatoes,2020,37311.0,493882.34,13237.1
Sudan,Potatoes,2021,38419.0,504305.82,13126.4
Sudan,Potatoes,2022,42459.0,520134.38,12250.3
Sudan,Potatoes,2023,42899.0,527770.45,12302.7
Sudan,"Pumpkins, squash and gourds",2020,2129.0,34047.94,15995.5
Sudan,"Pumpkins, squash and gourds",2021,2134.0,34113.23,15989.1
Sudan,"Pumpkins, squash and gourds",2022,2119.0,33899.78,15995.3
Sudan,"Pumpkins, squash and gourds",2023,2127.0,34020.32,15993.3
Sudan,Raw hides and skins of cattle,2020,,75572.56,
Sudan,Raw hides and skins of cattle,2021,,73123.55,
Sudan,Raw hides and skins of cattle,2022,,70826.06,
Sudan,Raw hides and skins of cattle,2023,,72000.98,
Sudan,Raw hides and skins of goats or kids,2020,,23233.61,
Sudan,Raw hides and skins of goats or kids,2021,,22368.8,
Sudan,Raw hides and skins of goats or kids,2022,,21584.28,
Sudan,Raw hides and skins of goats or kids,2023,,21595.47,
Sudan,Raw hides and skins of sheep or lambs,2020,,39900.57,
Sudan,Raw hides and skins of sheep or lambs,2021,,39691.98,
Sudan,Raw hides and skins of sheep or lambs,2022,,39576.56,
Sudan,Raw hides and skins of sheep or lambs,2023,,39939.43,
Sudan,Raw milk of camel,2020,,63016.39,
Sudan,Raw milk of camel,2021,,61222.99,
Sudan,Raw milk of camel,2022,,60248.63,
Sudan,Raw milk of camel,2023,,60853.16,
Sudan,Raw milk of cattle,2020,,3011178.41,
Sudan,Raw milk of cattle,2021,,2930852.87,
Sudan,Raw milk of cattle,2022,,2864911.07,
Sudan,Raw milk of cattle,2023,,2911632.45,
Sudan,Raw milk of goats,2020,,1165042.57,
Sudan,Raw milk of goats,2021,,1135918.72,
Sudan,Raw milk of goats,2022,,1118569.75,
Sudan,Raw milk of goats,2023,,1130236.41,
Sudan,Raw milk of sheep,2020,,416002.42,
Sudan,Raw milk of sheep,2021,,408546.61,
Sudan,Raw milk of sheep,2022,,404108.76,
Sudan,Raw milk of sheep,2023,,405622.52,
Sudan,Rice,2020,11713.0,51200.0,4371.4
Sudan,Rice,2021,7947.0,35000.0,4404.4
Sudan,Rice,2022,6372.0,28000.0,4394.1
Sudan,Rice,2023,4982.0,21880.0,4391.6
Sudan,"Seed cotton, unginned",2020,202152.0,270000.0,1335.6
Sudan,"Seed cotton, unginned",2021,180428.0,250000.0,1385.6
Sudan,"Seed cotton, unginned",2022,171156.0,257723.8,1505.8
Sudan,"Seed cotton, unginned",2023,196892.0,285076.87,1447.9
Sudan,"Sheep fat, unrendered",2020,,8512.12,
Sudan,"Sheep fat, unrendered",2021,,8467.62,
Sudan,"Sheep fat, unrendered",2022,,8443.0,
Sudan,"Sheep fat, unrendered",2023,,8520.41,
Sudan,Sorghum,2020,5793609.0,3008674.0,519.3
Sudan,Sorghum,2021,6917000.0,3528000.0,510.0
Sudan,Sorghum,2022,7243000.0,5248000.0,724.6
Sudan,Sorghum,2023,5987000.0,3055000.0,510.3
Sudan,Sunflower seed,2020,204554.0,106009.26,518.2
Sudan,Sunflower seed,2021,208000.0,110000.0,528.8
Sudan,Sunflower seed,2022,210000.0,112000.0,533.3
Sudan,Sunflower seed,2023,205000.0,110000.0,536.6
Sudan,"Sunflower-seed oil, crude",2020,,37700.0,
Sudan,"Sunflower-seed oil, crude",2021,,38400.0,
Sudan,"Sunflower-seed oil, crude",2022,,39000.0,
Sudan,Tomatoes,2020,47342.0,632580.63,13362.0
Sudan,Tomatoes,2021,47229.0,636613.51,13479.3
Sudan,Tomatoes,2022,47501.0,632659.87,13319.0
Sudan,Tomatoes,2023,47357.0,633951.34,13386.6
Sudan,Watermelons,2020,37698.0,173785.19,4610.0
Sudan,Watermelons,2021,37597.0,173380.25,4611.6
Sudan,Watermelons,2022,37666.0,173551.44,4607.7
Sudan,Watermelons,2023,37653.0,173572.29,4609.7
Sudan,Wheat,2020,321444.0,717578.0,2232.4
Sudan,Wheat,2021,260000.0,602000.0,2315.4
Sudan,Wheat,2022,280000.0,476000.0,1700.0
Sudan,Wheat,2023,280000.0,378000.0,1350.0
Sudan,Castor oil seeds,2020,2000.0,1000.0,500.0
Sudan,Castor oil seeds,2021,2000.0,1000.0,500.0
Sudan,Castor oil seeds,2022,2000.0,1000.0,500.0
Sudan,Castor oil seeds,2023,2000.0,1000.0,500.0
Sudan,Cottonseed oil,2020,,17300.0,
Sudan,Cottonseed oil,2021,,15800.0,
Sudan,Cottonseed oil,2022,,16200.0,
Sudan,"Mangoes, guavas and mangosteens",2020,32000.0,669667.09,20927.1
Sudan,"Mangoes, guavas and mangosteens",2021,34406.0,705775.26,20513.3
Sudan,"Mangoes, guavas and mangosteens",2022,35016.0,717888.09,20501.5
Sudan,"Mangoes, guavas and mangosteens",2023,35238.0,726158.57,20607.2
Sudan,Millet,2020,3446000.0,1918000.0,556.6
Sudan,Millet,2021,2807000.0,901000.0,321.0
Sudan,Millet,2022,3773000.0,1904000.0,504.6
Sudan,Millet,2023,2972000.0,684000.0,230.1
Sudan,Molasses,2020,,375000.0,
Sudan,Molasses,2021,,243735.52,
Sudan,Molasses,2022,,253586.13,
Sudan,Pineapples,2020,880.0,3915.57,4450.8
Sudan,Pineapples,2021,875.0,3893.25,4451.4
Sudan,Pineapples,2022,879.0,3915.17,4452.0
Sudan,Pineapples,2023,878.0,3908.0,4451.4
Sudan,Raw cane or beet sugar (centrifugal only),2020,,501304.0,
Sudan,Raw cane or beet sugar (centrifugal only),2021,,445000.0,
Sudan,Raw cane or beet sugar (centrifugal only),2022,,450000.0,
Sudan,Sesame seed,2020,5173521.0,1525104.17,294.8
Sudan,Sesame seed,2021,6053810.0,1777852.56,293.7
Sudan,Sesame seed,2022,4614558.0,1367552.08,296.4
Sudan,Sesame seed,2023,4571307.0,1367552.08,299.2
Sudan,Sugar cane,2020,69440.0,5136505.53,73970.7
Sudan,Sugar cane,2021,59137.0,4300000.0,72712.5
Sudan,Sugar cane,2022,62138.0,4451320.84,71635.8
Sudan,Sugar cane,2023,62908.0,4373454.23,69521.8
Sudan,Sweet potatoes,2020,26135.0,263773.04,10092.8
Sudan,Sweet potatoes,2021,26914.0,270292.89,10042.8
Sudan,Sweet potatoes,2022,34794.0,266986.04,7673.4
Sudan,Sweet potatoes,2023,36323.0,273210.0,7521.7
Sudan,Okra,2020,27156.0,301125.08,11088.8
Sudan,Okra,2021,27111.0,303818.1,11206.3
Sudan,Okra,2022,27376.0,304520.52,11123.5
Sudan,Okra,2023,27215.0,303154.57,11139.4
Sudan,"Other oil seeds, n.e.c.",2020,13500.0,11545.14,855.2
Sudan,"Other oil seeds, n.e.c.",2021,14100.0,11895.07,843.6
Sudan,"Other oil seeds, n.e.c.",2022,14544.0,12517.79,860.7
Sudan,"Other oil seeds, n.e.c.",2023,15076.0,13232.51,877.7
Sudan,Yams,2020,84041.0,171433.86,2039.9
Sudan,Yams,2021,82122.0,172058.76,2095.2
Sudan,Yams,2022,82505.0,172229.44,2087.5
Sudan,Yams,2023,82889.0,171907.35,2073.9
Sudan,"Cow peas, dry",2020,270000.0,148204.69,548.9
Sudan,"Cow peas, dry",2021,241785.0,164789.57,681.6
Sudan,"Cow peas, dry",2022,235471.0,183469.44,779.2
Sudan,"Cow peas, dry",2023,228944.0,176592.64,771.3
Sudan,Oil of sesame seed,2020,,20500.0,
Sudan,Oil of sesame seed,2021,,28000.0,
Sudan,Oil of sesame seed,2022,,27400.0,
Sudan,Cantaloupes and other melons,2020,1716.0,40530.44,23614.6
Sudan,Cantaloupes and other melons,2021,1727.0,40675.81,23550.6
Sudan,Cantaloupes and other melons,2022,1711.0,40403.48,23608.8
Sudan,Cantaloupes and other melons,2023,1718.0,40536.57,23591.3
Sudan,Melonseed,2020,410057.0,71441.86,174.2
Sudan,Melonseed,2021,486410.0,82633.68,169.9
Sudan,Melonseed,2022,513573.0,89999.46,175.2
Sudan,Melonseed,2023,482555.0,88716.15,183.8
Togo,Bananas,2020,1900.0,24983.61,13152.4
Togo,Bananas,2021,1885.0,25080.68,13306.8
Togo,Bananas,2022,1877.0,25234.44,13444.8
Togo,Bananas,2023,1869.0,25387.05,13582.8
Togo,"Beans, dry",2020,383664.0,202265.0,527.2
Togo,"Beans, dry",2021,391971.0,211876.0,540.5
Togo,"Beans, dry",2022,394376.0,216518.0,549.0
Togo,"Beans, dry",2023,397626.0,224949.06,565.7
Togo,"Beer of barley, malted",2020,,80000.0,
Togo,"Beer of barley, malted",2021,,120000.0,
Togo,"Beer of barley, malted",2022,,120000.0,
Togo,Cabbages,2020,74.0,823.86,11190.6
Togo,Cabbages,2021,74.0,829.66,11266.6
Togo,Cabbages,2022,74.0,831.58,11207.6
Togo,Cabbages,2023,74.0,828.36,11221.6
Togo,"Cattle fat, unrendered",2020,,140.41,
Togo,"Cattle fat, unrendered",2021,,165.07,
Togo,"Cattle fat, unrendered",2022,,188.85,
Togo,"Cattle fat, unrendered",2023,,124.86,
Togo,"Chick peas, dry",2020,2034.0,1529.92,752.0
Togo,"Chick peas, dry",2021,2083.0,1534.44,736.7
Togo,"Chick peas, dry",2022,2054.0,1536.86,748.2
Togo,"Chick peas, dry",2023,2057.0,1533.74,745.6
Togo,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,8638.0,3656.66,423.3
Togo,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2021,8501.0,3586.68,421.9
